"","Gene","Pathway"
"1","suk:SAA6008_00001","Two-component system"
"2","suk:SAA6008_00002","DNA replication"
"3","suk:SAA6008_00002","Mismatch repair"
"4","suk:SAA6008_00002","Homologous recombination"
"5","suk:SAA6008_00004","Homologous recombination"
"6","suk:SAA6008_00008","Histidine metabolism"
"7","suk:SAA6008_00008","Metabolic pathways"
"8","suk:SAA6008_00009","Aminoacyl-tRNA biosynthesis"
"9","suk:SAA6008_00012","Cysteine and methionine metabolism"
"10","suk:SAA6008_00012","Sulfur metabolism"
"11","suk:SAA6008_00012","Metabolic pathways"
"12","suk:SAA6008_00012","Biosynthesis of secondary metabolites"
"13","suk:SAA6008_00012","Biosynthesis of amino acids"
"14","suk:SAA6008_00015","Ribosome"
"15","suk:SAA6008_00016","DNA replication"
"16","suk:SAA6008_00017","Purine metabolism"
"17","suk:SAA6008_00017","Alanine, aspartate and glutamate metabolism"
"18","suk:SAA6008_00017","Metabolic pathways"
"19","suk:SAA6008_00017","Biosynthesis of cofactors"
"20","suk:SAA6008_t01","Aminoacyl-tRNA biosynthesis"
"21","suk:SAA6008_t02","Aminoacyl-tRNA biosynthesis"
"22","suk:SAA6008_00018","Two-component system"
"23","suk:SAA6008_00019","Two-component system"
"24","suk:SAA6008_00037","Glycerophospholipid metabolism"
"25","suk:SAA6008_00039","Peptidoglycan biosynthesis"
"26","suk:SAA6008_00039","Metabolic pathways"
"27","suk:SAA6008_00039","beta-Lactam resistance"
"28","suk:SAA6008_00040","beta-Lactam resistance"
"29","suk:SAA6008_00041","beta-Lactam resistance"
"30","suk:SAA6008_00080","Inositol phosphate metabolism"
"31","suk:SAA6008_00080","Metabolic pathways"
"32","suk:SAA6008_00089","Staphylococcus aureus infection"
"33","suk:SAA6008_00094","Biosynthesis of various other secondary metabolites"
"34","suk:SAA6008_00094","Biosynthesis of various antibiotics"
"35","suk:SAA6008_00094","Metabolic pathways"
"36","suk:SAA6008_00094","Biosynthesis of secondary metabolites"
"37","suk:SAA6008_00095","Biosynthesis of various other secondary metabolites"
"38","suk:SAA6008_00095","Biosynthesis of various antibiotics"
"39","suk:SAA6008_00095","Metabolic pathways"
"40","suk:SAA6008_00095","Biosynthesis of secondary metabolites"
"41","suk:SAA6008_00096","Biosynthesis of various other secondary metabolites"
"42","suk:SAA6008_00096","Metabolic pathways"
"43","suk:SAA6008_00096","Biosynthesis of secondary metabolites"
"44","suk:SAA6008_00098","Biosynthesis of various other secondary metabolites"
"45","suk:SAA6008_00098","Metabolic pathways"
"46","suk:SAA6008_00098","Biosynthesis of secondary metabolites"
"47","suk:SAA6008_00099","Biosynthesis of various other secondary metabolites"
"48","suk:SAA6008_00099","Metabolic pathways"
"49","suk:SAA6008_00099","Biosynthesis of secondary metabolites"
"50","suk:SAA6008_00101","Biosynthesis of various other secondary metabolites"
"51","suk:SAA6008_00101","Metabolic pathways"
"52","suk:SAA6008_00101","Biosynthesis of secondary metabolites"
"53","suk:SAA6008_00102","Biosynthesis of various other secondary metabolites"
"54","suk:SAA6008_00102","Metabolic pathways"
"55","suk:SAA6008_00102","Biosynthesis of secondary metabolites"
"56","suk:SAA6008_00105","Butanoate metabolism"
