"","Gene","Pathway"
"1","bcn:Bcen_0001","Glutathione metabolism"
"2","bcn:Bcen_0001","Metabolic pathways"
"3","bcn:Bcen_0008","Bacterial secretion system"
"4","bcn:Bcen_0009","Bacterial secretion system"
"5","bcn:Bcen_0010","Bacterial secretion system"
"6","bcn:Bcen_0011","Bacterial secretion system"
"7","bcn:Bcen_0012","Bacterial secretion system"
"8","bcn:Bcen_0013","Bacterial secretion system"
"9","bcn:Bcen_0014","Bacterial secretion system"
"10","bcn:Bcen_0015","Bacterial secretion system"
"11","bcn:Bcen_0016","Bacterial secretion system"
"12","bcn:Bcen_0017","Bacterial secretion system"
"13","bcn:Bcen_0018","Bacterial secretion system"
"14","bcn:Bcen_0029","Flagellar assembly"
"15","bcn:Bcen_0030","Bacterial chemotaxis"
"16","bcn:Bcen_0030","Flagellar assembly"
"17","bcn:Bcen_0031","Bacterial chemotaxis"
"18","bcn:Bcen_0031","Flagellar assembly"
"19","bcn:Bcen_0032","Flagellar assembly"
"20","bcn:Bcen_0033","Flagellar assembly"
"21","bcn:Bcen_0034","Flagellar assembly"
"22","bcn:Bcen_0035","Flagellar assembly"
"23","bcn:Bcen_0036","Sulfur metabolism"
"24","bcn:Bcen_0036","ABC transporters"
"25","bcn:Bcen_0037","Sulfur metabolism"
"26","bcn:Bcen_0037","ABC transporters"
"27","bcn:Bcen_0038","Sulfur metabolism"
"28","bcn:Bcen_0038","ABC transporters"
"29","bcn:Bcen_0039","Two-component system"
"30","bcn:Bcen_0040","Two-component system"
"31","bcn:Bcen_R0001","Aminoacyl-tRNA biosynthesis"
"32","bcn:Bcen_0061","Tryptophan metabolism"
"33","bcn:Bcen_0061","Glyoxylate and dicarboxylate metabolism"
"34","bcn:Bcen_0061","Metabolic pathways"
"35","bcn:Bcen_0061","Biosynthesis of secondary metabolites"
"36","bcn:Bcen_0061","Carbon metabolism"
"37","bcn:Bcen_R0002","Ribosome"
"38","bcn:Bcen_R0003","Ribosome"
"39","bcn:Bcen_R0004","Ribosome"
"40","bcn:Bcen_0064","Fatty acid biosynthesis"
"41","bcn:Bcen_0064","Fatty acid degradation"
"42","bcn:Bcen_0064","Metabolic pathways"
"43","bcn:Bcen_0064","Fatty acid metabolism"
"44","bcn:Bcen_0064","Quorum sensing"
"45","bcn:Bcen_0067","Ubiquinone and other terpenoid-quinone biosynthesis"
"46","bcn:Bcen_0067","Metabolic pathways"
"47","bcn:Bcen_0067","Biosynthesis of secondary metabolites"
"48","bcn:Bcen_0067","Biosynthesis of cofactors"
"49","bcn:Bcen_0071","Peptidoglycan biosynthesis"
"50","bcn:Bcen_0071","Metabolic pathways"
"51","bcn:Bcen_0071","beta-Lactam resistance"
"52","bcn:Bcen_0072","Lysine biosynthesis"
"53","bcn:Bcen_0072","Peptidoglycan biosynthesis"
"54","bcn:Bcen_0072","Metabolic pathways"
"55","bcn:Bcen_0073","Lysine biosynthesis"
"56","bcn:Bcen_0073","Peptidoglycan biosynthesis"
"57","bcn:Bcen_0073","Metabolic pathways"
"58","bcn:Bcen_0073","Vancomycin resistance"
"59","bcn:Bcen_0074","Peptidoglycan biosynthesis"
"60","bcn:Bcen_0074","Metabolic pathways"
"61","bcn:Bcen_0074","Vancomycin resistance"
"62","bcn:Bcen_0075","D-Amino acid metabolism"
"63","bcn:Bcen_0075","Peptidoglycan biosynthesis"
"64","bcn:Bcen_0075","Metabolic pathways"
"65","bcn:Bcen_0077","Peptidoglycan biosynthesis"
"66","bcn:Bcen_0077","Metabolic pathways"
"67","bcn:Bcen_0077","Vancomycin resistance"
"68","bcn:Bcen_0078","Peptidoglycan biosynthesis"
"69","bcn:Bcen_0078","Metabolic pathways"
"70","bcn:Bcen_0079","D-Amino acid metabolism"
"71","bcn:Bcen_0079","Peptidoglycan biosynthesis"
"72","bcn:Bcen_0079","Metabolic pathways"
"73","bcn:Bcen_0079","Vancomycin resistance"
"74","bcn:Bcen_0083","Glutathione metabolism"
"75","bcn:Bcen_0083","Metabolic pathways"
"76","bcn:Bcen_0084","Lipopolysaccharide biosynthesis"
"77","bcn:Bcen_0084","Metabolic pathways"
"78","bcn:Bcen_0087","Quorum sensing"
"79","bcn:Bcen_0087","Protein export"
"80","bcn:Bcen_0087","Bacterial secretion system"
"81","bcn:Bcen_0088","Arginine biosynthesis"
"82","bcn:Bcen_0088","Metabolic pathways"
"83","bcn:Bcen_0088","Biosynthesis of secondary metabolites"
"84","bcn:Bcen_0088","2-Oxocarboxylic acid metabolism"
"85","bcn:Bcen_0088","Biosynthesis of amino acids"
"86","bcn:Bcen_0093","Pantothenate and CoA biosynthesis"
"87","bcn:Bcen_0093","Metabolic pathways"
"88","bcn:Bcen_0093","Biosynthesis of cofactors"
"89","bcn:Bcen_R0005","Aminoacyl-tRNA biosynthesis"
"90","bcn:Bcen_0098","Terpenoid backbone biosynthesis"
"91","bcn:Bcen_0098","Biosynthesis of secondary metabolites"
"92","bcn:Bcen_0099","Ribosome"
"93","bcn:Bcen_0100","Ribosome"
"94","bcn:Bcen_0102","Arginine and proline metabolism"
"95","bcn:Bcen_0102","Carbapenem biosynthesis"
"96","bcn:Bcen_0102","Metabolic pathways"
"97","bcn:Bcen_0102","Biosynthesis of secondary metabolites"
"98","bcn:Bcen_0102","Biosynthesis of amino acids"
"99","bcn:Bcen_0104","RNA degradation"
"100","bcn:Bcen_0105","Aminoacyl-tRNA biosynthesis"
"101","bcn:Bcen_0107","Purine metabolism"
"102","bcn:Bcen_0107","Metabolic pathways"
"103","bcn:Bcen_0107","Biosynthesis of secondary metabolites"
"104","bcn:Bcen_0108","Quorum sensing"
"105","bcn:Bcen_0108","Protein export"
"106","bcn:Bcen_0108","Bacterial secretion system"
"107","bcn:Bcen_0112","Purine metabolism"
"108","bcn:Bcen_0112","Pyrimidine metabolism"
"109","bcn:Bcen_0112","Metabolic pathways"
"110","bcn:Bcen_0113","Purine metabolism"
"111","bcn:Bcen_0113","Pyrimidine metabolism"
"112","bcn:Bcen_0113","Metabolic pathways"
"113","bcn:Bcen_0117","Purine metabolism"
"114","bcn:Bcen_0117","Metabolic pathways"
"115","bcn:Bcen_0121","Fatty acid biosynthesis"
"116","bcn:Bcen_0121","Pyruvate metabolism"
"117","bcn:Bcen_0121","Propanoate metabolism"
